Age_client,Age_car,Driver2,Payment_annual,Client_seniority
56,8,1,1,6.4421629021
61,0,0,1,14.047912389
61,10,0,1,7.6468172485
59,0,0,1,11.841204654
53,0,0,1,17.051334702
52,14,0,1,5.3935660507
55,3,0,1,7.9808350445
53,14,0,1,7.8822724162
68,3,1,1,5.196440794
70,0,0,1,13.828884326
68,6,0,1,6.7707049966
71,0,0,0,14.880219028
70,14,0,1,7.923340178
66,16,0,1,10.080766598
67,13,1,1,10.116358658
41,4,0,1,7.0800821355
66,12,0,1,5.8480492813
66,7,0,0,7.4825462012
68,0,0,1,11.8275154
52,6,0,0,6.0369609856
69,11,1,1,5.5852156057
67,0,0,1,12.818617385
64,0,0,1,12.432580424
65,10,0,1,6.2450376454
67,17,0,1,7.5646817248
66,0,0,1,15.446954141
65,14,0,1,6.1245722108
64,0,0,0,10.910335387
66,0,0,1,11.266255989
65,8,0,1,6.9733059548
65,1,0,1,6.3244353183
59,0,1,0,9.1663244353
63,7,1,0,9.8097193703
60,0,0,1,8.2381930185
64,13,0,1,8.4380561259
58,9,0,0,11.02532512
59,12,0,0,9.6755646817
57,9,1,0,8.8405201916
62,8,0,0,7.0746064339
65,12,0,0,7.6057494867
62,9,0,1,7.5783709788
58,8,1,1,5.3086926762
59,5,0,0,5.7768651608
56,9,0,1,10.302532512
57,7,0,1,9.5222450376
53,5,1,1,7.0937713895
53,6,0,0,5.3963039014
57,8,0,1,6.2943189596
51,5,0,1,6.3627652293
56,6,1,1,17.42642026
58,7,1,1,5.6235455168
54,8,0,1,6.1902806297
52,5,1,1,7.9507186858
47,10,0,0,9.5797399042
48,0,0,0,16.17522245
51,9,0,1,8.1642710472
47,4,0,1,6.2696783025
48,5,0,1,6.5297741273
52,9,0,0,8.0301163587
43,4,0,0,6.160164271
43,13,0,1,8.5448323066
36,14,0,1,6.7378507871
27,5,1,1,5.864476386
38,2,0,1,6.083504449
36,12,0,0,7.1184120465
39,14,0,1,10.524298426
36,11,0,1,6.5188227242
36,7,0,1,8.6214921287
61,5,0,1,8.6242299795
66,0,0,0,9.2594113621
62,0,0,1,13.106091718
65,10,0,1,8.7638603696
65,15,0,1,7.3374401095
63,0,0,1,11.898699521
64,8,0,1,7.0308008214
64,15,0,1,11.225188227
58,3,0,0,7.3374401095
59,17,0,1,7.8986995209
64,11,0,1,5.2703627652
61,1,1,1,7.1622176591
59,15,0,1,7.7015742642
59,10,0,0,5.6947296372
59,8,1,1,6.3819301848
57,14,0,0,7.613963039
56,12,0,0,13.817932923
59,11,0,0,6.083504449
54,7,1,1,7.2470910335
57,0,0,1,12.851471595
52,17,1,1,6.5571526352
54,0,0,1,9.8124572211
54,12,0,1,5.7549623546
57,17,0,1,6.6803559206
61,7,0,1,5.4811772758
49,10,0,1,6.5188227242
55,12,0,0,6.2833675565
50,7,0,0,8.4134154689
52,0,0,0,14.976043806
59,11,0,0,8.5749486653
59,5,1,0,6.8856947296
55,8,0,1,5.6317590691
60,1,0,0,7.6851471595
59,9,0,1,27.02532512
55,0,0,1,14.036960986
55,4,1,1,6.2395619439
54,8,0,0,8.4052019165
56,0,0,1,9.7221081451
56,12,0,1,5.4948665298
55,0,0,0,11.93155373
54,15,0,0,6.2094455852
53,13,0,1,6.1136208077
51,8,1,1,7.9123887748
50,5,0,1,7.7590691307
52,0,0,0,19.972621492
55,3,0,0,6.9541409993
50,14,0,1,6.3271731691
58,2,1,0,8.0301163587
53,22,0,1,8.0848733744
52,7,0,0,6.2313483915
50,9,0,0,11.537303217
57,15,0,0,9.9082819986
45,12,0,0,6.4257357974
55,5,0,0,9.1663244353
47,3,1,0,7.2689938398
53,8,1,1,8.0465434634
52,11,1,1,5.749486653
52,0,0,1,15.06091718
44,11,0,1,6.5900068446
49,8,0,0,11.753593429
49,9,0,0,6.0807665982
45,8,0,0,11.419575633
51,9,0,1,6.4093086927
50,16,0,0,16.27652293
50,2,0,0,10.833675565
50,0,1,1,18.099931554
47,11,1,1,13.9137577
55,13,0,1,6.0616016427
52,12,0,1,6.0725530459
49,3,0,1,5.8699520876
60,16,0,1,9.9493497604
42,13,0,1,17.84257358
67,0,0,0,20.859685147
76,5,0,0,6.0725530459
85,1,0,1,6.8199863107
76,0,0,1,17.212867899
75,9,0,1,6.3956194387
85,0,0,1,9.4565366188
71,6,0,1,16.561259411
64,0,1,1,12.013689254
68,9,0,0,8.514715948
72,16,0,1,20.837782341
66,11,0,1,6.9158110883
82,0,0,0,13.73853525
62,0,1,0,13.201916496
65,12,0,1,10.250513347
58,0,0,1,17.897330595
62,14,0,1,20.588637919
55,5,0,1,6.7597535934
57,12,0,1,16.837782341
54,0,0,1,19.230663929
53,2,0,0,18.954140999
54,0,0,0,14.245037645
51,0,0,1,16.372347707
43,0,0,0,15.978097194
43,9,0,0,6.083504449
40,11,0,1,5.4072553046
38,11,0,1,6.1190965092
78,4,0,1,6.4750171116
81,11,0,1,6.6392881588
67,0,0,0,16.054757016
75,4,0,1,5.6919917864
68,12,0,1,6.6584531143
58,0,0,0,17.034907598
59,10,0,0,7.7125256674
51,21,0,1,6.3052703628
53,0,0,1,9.8316221766
53,0,0,0,17.073237509
50,6,0,0,7.4195756331
49,23,0,1,6.5872689938
48,9,1,0,6.598220397
44,10,0,1,7.1676933607
43,10,0,0,6.1875427789
42,14,0,0,7.5181382615
36,11,0,1,8.257357974
83,15,0,1,8.0848733744
85,0,0,1,21.973990418
78,0,0,1,14.995208761
80,0,0,1,21.483915127
76,8,0,1,6.12183436
82,0,0,1,14.203969884
78,15,0,1,5.6317590691
73,0,0,1,15.351129363
75,0,0,1,17.516769336
77,0,0,1,21.084188912
72,6,0,1,11.099247091
71,13,0,1,6.5434633812
73,15,0,1,7.0773442847
67,11,1,1,9.6728268309
73,15,0,1,6.7049965777
72,8,0,1,17.089664613
71,0,0,1,13.70294319
71,15,0,1,16.1724846
71,9,0,1,20.558521561
61,10,0,1,7.1430527036
69,10,0,1,5.5277207392
77,12,0,1,5.1937029432
74,6,0,1,20.388774812
77,12,0,1,6.4449007529
80,11,0,1,5.8809034908
72,10,0,0,6.0533880903
69,0,0,1,21.921971253
76,13,0,1,6.7816563997
61,6,0,1,9.0458590007
62,21,0,1,5.4428473648
41,8,0,0,7.8603696099
39,12,0,1,6.2915811088
40,15,0,0,8.2080766598
82,0,0,1,13.546885695
79,8,0,1,5.5386721424
81,0,0,1,15.575633128
77,8,0,1,15.682409309
76,0,0,1,14.015058179
74,7,1,1,6.5297741273
77,11,0,1,5.916495551
73,8,0,1,6.4093086927
71,11,0,1,6.9924709103
68,8,0,1,6.2943189596
63,9,1,0,7.1348391513
66,9,0,1,5.916495551
64,10,0,1,5.4045174538
65,8,0,0,16.038329911
65,10,1,1,6.135523614
59,8,0,1,11.151266256
62,8,0,0,5.1307323751
58,0,0,1,8.2080766598
57,5,1,0,7.7973990418
58,0,1,1,12.955509925
58,0,0,1,9.2320328542
58,11,0,1,11.085557837
62,11,0,1,7.7535934292
60,12,0,1,8.8131416838
56,7,0,1,7.8412046543
58,0,0,0,14.606433949
60,7,0,0,6.4804928131
60,15,1,1,15.145790554
61,12,0,1,10.258726899
58,8,1,1,7.2826830938
55,14,0,0,5.5058179329
54,4,0,1,7.3210130048
62,0,1,1,23.252566735
24,10,0,1,10.078028747
53,12,1,0,5.6317590691
52,8,0,1,6.6694045175
55,12,0,1,5.1663244353
50,12,0,1,7.0746064339
54,10,0,1,5.9685147159
56,0,0,0,14.056125941
53,11,0,1,10.105407255
54,0,0,1,12.687200548
51,6,0,1,11.230663929
52,0,0,0,19.40862423
53,25,0,1,5.8754277892
53,12,0,1,11.036276523
50,8,0,1,8.3997262149
48,2,1,0,6.4585900068
51,2,0,0,14.409308693
45,7,0,1,7.7727583847
47,7,0,0,10.006844627
50,14,1,1,7.6824093087
45,0,0,1,18.726899384
47,12,0,1,7.0527036277
46,21,0,1,6.4229979466
44,11,0,0,5.7248459959
43,9,0,1,5.6125941136
40,6,0,1,5.53045859
63,6,0,0,16.908966461
76,12,0,0,8.5284052019
59,9,0,1,7.8028747433
59,0,0,1,8.7091033539
58,10,0,1,5.5633127995
54,5,1,0,7.4360027379
52,0,0,0,14.978781656
52,4,0,1,6.4777549624
53,6,0,1,6.4750171116
53,0,0,1,12.977412731
62,8,0,1,10.327173169
45,12,0,0,7.0773442847
51,5,1,1,7.5646817248
55,8,0,1,7.6331279945
53,11,0,1,7.9206023272
49,13,0,1,7.0308008214
50,9,0,1,9.2156057495
47,4,0,1,5.5852156057
53,11,0,1,5.7385352498
46,7,0,0,7.5564681725
51,8,0,1,6.0533880903
49,10,1,1,20.936344969
46,16,1,1,7.9808350445
49,12,0,0,7.9890485969
43,5,0,1,5.7631759069
51,6,0,1,9.9247091034
49,16,0,1,8.1095140315
43,6,0,0,6.0561259411
44,5,0,0,6.2724161533
40,8,0,0,5.9466119097
47,18,0,1,5.5934291581
43,11,0,0,6.5790554415
43,15,0,0,6.8008213552
34,4,0,0,6.0533880903
37,9,0,0,6.083504449
40,14,0,1,6.1437371663
79,11,0,1,6.1081451061
64,7,0,0,6.3682409309
36,5,0,1,6.6475017112
42,8,0,0,5.2402464066
39,12,0,0,5.2128678987
35,2,0,1,6.4558521561
32,5,0,1,6.8391512663
45,3,0,0,5.5633127995
53,12,1,1,7.6605065024
60,13,1,1,6.8364134155
55,6,0,1,6.0287474333
58,12,0,1,7.9014373717
55,2,0,1,7.6303901437
54,13,0,0,5.5715263518
55,3,1,0,5.787816564
79,10,0,1,10.524298426
75,3,0,1,5.1143052704
84,20,0,1,6.2833675565
81,0,0,1,15.214236824
77,0,0,1,18.266940452
74,9,0,1,6.6776180698
76,8,0,1,6.7926078029
74,11,0,1,6.0862422998
75,0,0,1,17.552361396
74,10,0,1,8.0273785079
69,0,0,1,12.443531828
71,8,0,1,8.334017796
65,0,0,1,17.171800137
71,5,0,0,5.4318959617
66,7,0,1,10.625598905
70,10,0,1,6.1629021218
43,10,1,0,8.2464065708
64,0,0,0,8.9199178645
64,4,0,0,7.9041752225
67,14,0,1,5.5797399042
64,5,1,1,6.417522245
63,4,0,1,6.3326488706
65,9,0,1,9.7905544148
65,9,1,1,9.8891170431
69,0,0,0,13.267624914
67,15,0,1,13.210130048
62,2,0,1,6.0013689254000004
66,6,0,1,8.6023271732
65,26,0,1,6.5160848734
62,6,1,0,7.2607802875
66,13,0,1,12.1724846
61,9,0,1,10.683093771
64,14,0,1,8.2518822724
62,6,0,1,8.4161533196
61,0,0,0,11.994524298
62,8,1,1,6.71321013
59,0,0,1,17.826146475
63,12,0,1,10.789869952
58,9,0,1,5.749486653
62,15,0,0,7.8028747433
62,15,0,0,6.4914442163
63,12,0,0,7.2224503765
63,2,0,1,9.2594113621
26,10,0,0,7.575633128
63,18,0,0,16.350444901
62,7,0,1,5.9493497604
56,6,0,0,12.632443532
56,4,1,1,7.5564681725
77,4,0,1,11.885010267
60,8,0,0,18.702258727
59,12,0,1,6.1409993155
61,2,0,1,15.326488706
60,14,0,1,9.2402464066
61,5,0,1,22.803559206
58,6,1,0,6.5516769336
53,15,0,1,5.8042436687
53,4,1,0,7.5701574264
54,9,0,1,5.7713894593
57,6,0,1,5.5195071869
26,14,0,1,32.13963039
56,13,0,0,11.575633128
52,5,1,0,6.2559890486
57,11,0,1,9.5222450376
54,4,0,1,6.0396988364
57,8,1,1,7.6824093087
52,10,0,0,11.430527036
53,8,0,0,8.7255304586
53,6,0,0,8.4572210815
57,6,0,1,10.861054073
52,5,0,0,7.3018480493
55,11,0,1,6.1546885695
57,13,0,0,6.5626283368
55,7,0,1,7.8959616701
51,3,1,1,6.264202601
55,7,0,1,7.627652293
56,6,0,1,8
54,12,0,1,9.1553730322
56,11,0,1,6.1930184805
54,10,0,1,5.7084188912
50,6,0,0,9.9301848049
53,14,1,1,5.1526351814
74,4,0,1,5.8069815195
74,22,0,0,19.134839151
78,20,0,1,5.0978781656
73,10,0,1,6.5817932923
72,16,0,1,28.572210815
55,6,0,1,8.4407939767
49,5,0,1,10.154688569
55,11,0,0,7.6057494867
49,8,0,0,7.6084873374
49,12,0,1,9.2238193018
49,9,0,1,6.1629021218
50,0,0,0,11.915126626
65,10,0,1,7.0362765229
49,7,0,1,8.2655715264
51,11,0,1,15.865845311
47,7,0,0,5.659137577
45,11,0,0,7.9890485969
55,9,1,0,7.6851471595
46,14,0,1,7.3483915127
50,13,0,0,11.660506502
45,0,0,0,9.7303216975
45,7,0,0,6.8856947296
84,10,0,1,17.609856263
55,7,0,0,6.1519507187
53,12,0,1,12.840520192
54,15,0,1,7.5126625599
49,13,0,1,6.5023956194
49,0,0,1,8.0848733744
47,18,0,1,5.9685147159
48,2,0,1,8.8186173854
42,0,0,1,15.331964408
49,0,0,1,13.371663244
41,12,0,1,5.711156742
48,13,0,1,19.468856947
60,13,1,1,9.8945927447
55,16,0,1,6.3655030801
50,0,0,1,8.900752909
52,9,0,1,8.1232032854
47,5,0,1,8.4544832307
50,7,0,1,7.832991102
51,17,0,1,15.685147159
53,11,0,0,6.250513347
49,18,0,1,8.7036276523
44,10,1,0,8.0109514031
46,5,0,0,8.2080766598
44,15,1,1,18.652977413
47,8,0,0,8.0465434634
44,7,0,0,7.0828199863
50,2,1,1,9.7056810404
40,6,0,1,10.617385352
43,14,0,1,7.4031485284
42,0,0,0,12.082135524
47,6,0,1,6.5845311431
45,5,0,0,8.1861738535
39,5,0,1,8.514715948
43,9,0,1,9.2375085558
31,10,1,1,5.9685147159
38,9,1,1,6.3299110198
36,7,0,1,5.568788501
36,7,0,0,10.335386721
34,8,0,1,6.1765913758
82,0,0,1,21.891854894
70,12,0,1,5.8370978782
72,11,0,1,10.127310062
65,8,0,1,7.9890485969
64,0,0,1,18.611909651
61,9,0,0,8.4873374401
55,7,1,1,10.160164271
57,11,0,1,11.600273785
53,7,0,1,5.2511978097
52,10,0,1,6.636550308
51,8,0,1,6.7049965777
49,7,0,0,10.735112936
66,9,0,0,6.083504449
46,0,0,1,10.417522245
46,3,0,1,6.6803559206
51,15,0,0,7.7262149213
49,16,0,1,6.0588637919
47,4,0,1,5.1225188227
47,6,0,1,7.0554414784
45,3,0,1,7.3867214237
45,0,0,1,14.198494182
48,11,0,0,6.4202600958
45,3,0,1,6.2450376454
44,8,0,0,5.6563997262
48,4,0,1,10.412046543
46,9,0,1,7.9534565366
46,14,0,1,5.0239561944
42,5,0,0,8.0136892539
41,13,1,0,12.635181383
39,4,0,1,5.8672142368
48,10,0,0,9.2566735113
45,0,0,0,16.588637919
39,5,0,0,6.0369609856
42,12,0,0,7.1266255989
35,7,0,0,6.7159479808
43,11,0,0,5.3798767967
50,8,0,1,7.9123887748
50,8,0,1,8.1067761807
50,0,1,1,14.316221766
51,7,0,0,7.6769336071
48,6,0,0,15.542778919
47,10,0,1,5.9520876112
45,5,1,1,6.1081451061
44,5,1,1,7.7563312799
48,4,0,0,5.2922655715
42,5,0,1,8.1998631075
38,8,0,1,11.496235455
46,0,0,0,15.893223819
41,3,0,1,6.9568788501
41,0,1,1,17.749486653
43,5,0,1,6.1409993155
45,0,0,1,8.6214921287
45,9,0,1,7.8165639973
43,11,0,1,7.6468172485
40,12,0,1,6.9021218344
42,8,0,1,6.1409993155
41,0,0,0,8.93908282
35,10,1,1,5.6810403833
34,4,1,0,7.1676933607
29,4,0,0,6.0013689254000004
81,0,0,0,12.084873374
81,26,0,1,7.5728952772
76,12,0,1,24.060232717
62,6,0,1,6.0232717317
62,14,0,1,5.7960301164
54,0,0,1,17.514031485
49,7,1,1,5.9876796715
50,0,0,1,17.675564682
51,9,0,0,7.794661191
75,0,0,1,9.7056810404
70,8,0,0,6.0424366872
70,5,0,1,8.4517453799
38,4,0,1,7.9342915811
38,0,0,1,9.6290212183
36,5,0,0,6.71321013
35,5,0,0,7.9972621492
41,11,0,1,7.5017111567
80,10,0,1,5.8617385352
47,11,0,1,7.1676933607
34,6,0,1,6.3682409309
33,10,0,0,6.212183436
33,6,0,0,6.4640657084
31,8,0,0,6.5845311431
49,4,0,1,7.0116358658
78,0,0,1,21.388090349
77,6,0,1,6.5954825462
80,0,0,1,15.920602327
74,11,1,0,5.8945927447
75,0,0,1,14.800821355
69,4,0,1,7.7700205339
78,9,0,1,9.7686516085
68,0,0,1,16.427104723
71,11,0,1,6.1683778234
67,6,0,1,7.266255989
70,0,1,1,19.419575633
66,0,0,1,13.404517454
62,0,0,1,10.896646133
63,0,0,1,18.203969884
52,10,0,1,10.442162902
58,19,0,1,9.2813141684
59,3,0,1,9.0924024641
59,9,0,1,7.1156741958
59,9,0,1,5.5989048597
59,9,0,1,9.4866529774
58,0,0,0,11.370294319
73,19,0,1,13.87816564
57,7,0,1,19.039014374
59,10,0,0,8.4325804244
59,10,0,0,8.7802874743
54,7,0,0,9.6755646817
55,11,0,0,5.8343600274
55,0,0,1,22.918548939
53,0,1,1,9.0130047912
51,6,1,1,9.5989048597
52,10,0,0,11.471594798
53,9,1,1,7.4524298426
52,12,0,1,5.916495551
73,2,0,1,5.5058179329
53,6,0,1,8.4106776181
56,14,0,1,5.4291581108999996
51,9,0,1,5.5770020534
52,9,0,1,5.7577002053
50,15,0,1,6.2286105407
66,0,0,1,17.514031485
49,11,0,1,17.14715948
47,7,0,0,5.7549623546
46,13,0,1,7.2717316906
45,9,0,0,5.9822039699
40,0,0,1,9.9603011636
42,7,0,0,9.6454483231
40,5,0,1,7.2908966461
42,8,0,1,5.4893908282
37,1,0,0,11.342915811
78,5,0,1,5.3689253936
77,7,0,1,6.0396988364
74,11,0,1,5.4264202601
73,14,0,1,6.9733059548
68,8,0,1,10.584531143
77,0,0,1,11.923340178
72,15,0,1,5.4072553046
67,6,0,1,15.26899384
57,11,1,1,5.2073921971
55,10,0,1,5.5879534565
51,1,1,0,8.8788501027
47,8,1,1,5.8836413415
43,9,0,1,6.6694045175
67,9,0,1,15.184120465
72,19,0,0,8.0191649555
73,12,0,0,14.666666667
67,6,0,1,5.5770020534
65,6,1,1,9.6235455168
65,0,1,1,8.386036961
56,0,0,1,10.464065708
56,17,1,1,6.6091718001
51,11,1,0,6.2313483915
49,7,0,1,8.1149897331
52,15,1,1,7.65229295
44,9,1,0,6.8966461328
43,10,0,0,5.5195071869
81,11,0,1,5.9822039699
40,6,0,1,10.083504449
73,0,0,1,8.6105407255
54,4,0,1,7.6878850103
65,11,0,0,6.71321013
83,20,0,1,5.6536618754
80,0,0,1,15.244353183
75,0,0,1,20.980150582
85,16,0,1,5.5852156057
73,0,0,1,12.55578371
71,11,0,1,5.4264202601
68,7,0,1,7.1813826146
68,0,0,1,15.238877481
69,7,0,1,10.042436687
73,13,0,1,7.1567419576
71,14,0,1,16.429842574
65,6,0,1,5.5085557837
58,10,0,1,7.5263518138
68,11,1,1,26.672142368
66,12,0,1,5.3744010951
63,0,1,1,22.863791923
65,0,0,0,10.663928816
68,10,0,1,6.2258726899
62,16,0,1,6.0424366872
67,14,0,1,13.891854894
67,3,0,1,19.468856947
61,6,0,1,5.5140314853
63,0,0,0,19.003422313
61,13,0,0,10.543463381
58,7,0,1,9.9520876112
60,11,0,0,9.3415468857
55,9,0,1,8.9965776865
57,12,1,1,6.8391512663
54,0,0,1,9.4236824093
47,6,0,1,5.6399726215
56,9,0,1,7.7973990418
55,13,0,1,17.42642026
48,5,0,0,15.953456537
52,10,1,0,5.9767282683
55,12,0,0,7.8439425051
49,6,1,0,7.3620807666
50,10,0,0,7.2498288843
45,4,1,1,6.9760438056
41,6,0,0,5.2594113621
42,7,0,0,5.6618754278
38,0,0,1,15.405886379
37,0,0,0,11.808350445
53,5,0,0,6.250513347
55,14,0,1,7.9206023272
47,8,0,1,16.928131417
40,7,0,0,5.6947296372
43,7,0,1,12.670773443
39,4,0,0,7.665982204
53,13,0,0,22.891170431
52,0,0,1,10.182067077
49,14,0,0,13.557837098
51,16,0,1,18.729637235
48,5,0,1,14.242299795
40,11,0,0,9.4455852156
48,7,0,1,5.6783025325
50,21,0,1,6.9158110883
55,17,0,0,17.579739904
50,0,0,1,15.627652293
52,11,0,1,7.6167008898
48,0,0,0,16.506502396
50,10,0,1,7.9890485969
48,16,0,0,6.135523614
51,20,1,1,5.5797399042
43,4,0,0,8.0848733744
49,5,0,1,5.3661875428
52,5,0,0,10.450376454
46,13,0,0,5.8042436687
46,5,0,1,7.1676933607
47,17,0,1,6.4257357974
46,4,0,1,7.5728952772
45,6,1,1,5.5934291581
43,0,0,1,15.022587269
44,7,0,0,8.0054757016
46,15,0,0,5.6290212183
44,11,0,1,6.6255989049
45,7,0,1,7.4496919918
85,13,0,1,5.1389459274
44,0,0,1,10.962354552
81,10,1,0,10.212183436
76,0,0,1,20.596851472
77,13,0,1,5.5906913073
80,12,0,1,7.6878850103
72,0,0,0,17.650924025
73,0,0,0,8.8049281314
73,0,0,1,17.130732375
69,8,0,0,11.422313484
72,18,0,0,8.0574948665
69,8,0,0,9.5140314853
80,0,0,1,20.826830938
68,18,0,0,7.3429158111
73,8,0,1,6.5954825462
69,12,1,1,6.5023956194
73,2,0,1,5.9192334018
73,0,0,1,10.422997947
83,11,0,1,9.2950034223
71,0,0,0,16.002737851
51,15,0,1,5.1608487337
65,0,0,1,14.0862423
67,0,0,1,5.9192334018
66,9,0,0,6.2696783025
69,13,0,1,15.926078029
66,7,0,0,6.1409993155
71,0,0,0,14.592744695
61,10,0,0,6.5023956194
61,0,0,0,12.596851472
67,13,1,1,8.0109514031
65,7,0,1,5.5331964408
58,3,0,1,6.3983572895
64,0,0,0,10.767967146
61,10,0,1,5.9630390144
35,13,0,0,6.8062970568
58,12,0,0,18.652977413
56,0,0,0,24.966461328
76,0,0,1,14.940451745
83,20,0,1,5.8425735797
83,0,0,1,15.446954141
80,0,0,0,13.420944559
87,19,0,1,5.3141683778
75,0,0,0,15.780971937
85,18,0,1,7.8904859685
76,12,0,0,5.7412731006
82,22,0,1,5.0239561944
81,10,0,1,8.9144421629
77,0,0,1,17.648186174
73,8,0,1,7.8056125941
83,0,0,1,9.4592744695
72,11,0,1,7.4004106776
79,7,0,1,8.7802874743
74,9,0,1,7.4360027379
73,9,0,1,7.8603696099
76,0,0,1,13.631759069
68,0,0,1,20.295687885
72,11,0,0,8.5065023956
74,17,0,1,8.6023271732
70,4,1,0,5.7467488022
67,4,0,0,7.9425051335
71,10,0,1,9.8179329227
67,6,0,1,6.3381245722
66,0,0,1,18.603696099
70,8,0,0,8.8925393566
67,0,0,1,18.299794661
83,17,0,1,6.9185489391
67,4,0,1,5.6509240246
63,0,0,0,13.527720739
67,2,0,1,5.2703627652
73,0,0,1,17.341546886
69,10,0,0,5.8042436687
65,9,0,1,19.589322382
62,9,0,0,8.128678987
68,11,0,1,5.6892539357
73,6,0,1,5.6372347707
68,4,0,0,5.749486653
63,7,0,1,6.598220397
72,10,0,0,6.5242984257
66,22,0,1,6.6721423682
61,5,0,0,5.5496235455
64,13,1,0,7.9890485969
59,8,0,1,5.6646132786
60,21,0,0,5.9301848049
58,8,0,1,6.9596167009
63,6,0,1,8.1724845996
74,7,0,0,5.5496235455
73,0,0,1,13.568788501
76,17,0,0,6.1793292266
69,7,0,1,5.7905544148
68,9,0,1,9.7166324435
27,3,0,0,6.5352498289
64,8,0,1,6.8911704312
67,12,0,1,10.203969884
66,0,0,0,18.154688569
62,4,0,0,7.2607802875
60,10,0,0,5.7522245038
60,12,0,1,7.6714579055
57,0,1,1,10.020533881
64,9,0,1,15.646817248
62,10,0,0,18.997946612
61,8,0,0,5.8316221766
58,10,0,1,9.607118412
60,0,0,0,8.5475701574
56,5,1,0,8.4517453799
54,11,1,1,5.582477755
53,7,0,1,9.607118412
56,6,1,1,6.5051334702
52,10,1,1,13.169062286
51,8,0,1,5.1389459274
47,0,0,1,17.585215606
50,8,0,0,6.2313483915
47,8,0,0,8.4955509925
39,5,0,0,7.7015742642
42,12,0,1,10.406570842
61,12,1,0,6.0205338809
57,7,0,0,6.083504449
61,14,0,0,7.6057494867
61,7,0,1,6.0342231348
58,4,1,0,16.837782341
53,10,0,0,10.362765229
55,16,0,1,6.6529774127
53,7,0,1,6.1984941821
56,8,1,1,6.6146475017
50,10,0,1,9.8836413415
52,8,0,1,6.9377138946
51,7,0,1,5.4318959617
59,6,0,1,7.5564681725
53,0,0,1,20.514715948
50,0,0,0,20.758384668
50,0,0,1,22.600958248
53,22,0,0,7.189596167
44,5,0,0,8.8514715948
46,11,0,0,6.0616016427
45,11,0,0,7.8083504449
40,11,0,1,7.6632443532
45,4,0,0,5.7659137577
82,0,1,1,16.840520192
41,7,0,0,10.001368925
34,4,0,1,6.288843258
37,6,0,1,6.2094455852
54,8,0,0,9.8617385352
58,13,1,1,17.63449692
57,9,0,1,8.2381930185
52,3,0,1,5.4702258727
51,0,0,1,23.709787817
54,7,1,0,8.0574948665
54,19,0,0,6.2806297057
54,14,0,1,5.568788501
50,11,0,1,6.46954141
51,9,0,1,19.611225188
78,10,0,0,10.872005476
52,13,0,0,7.5592060233
54,10,0,0,7.8904859685
49,11,0,1,7.947980835
47,13,0,1,7.9890485969
48,8,0,1,7.1156741958
53,0,0,0,15.780971937
47,5,0,0,11.926078029
50,15,0,1,7.9370294319
50,10,0,0,6.0342231348
55,12,0,1,11.017111567
48,9,0,0,9.1197809719
40,7,0,0,8.7008898015
42,16,0,0,6.0999315537
39,9,0,0,6.4558521561
41,0,0,1,9.3333333333
40,12,0,1,10.269678303
37,0,1,0,11.093771389
33,9,0,0,11.422313484
48,0,1,0,10.874743326
52,9,0,1,7.3018480493
48,7,0,0,10.625598905
52,10,1,0,6.6173853525
47,5,0,1,5.3333333333
45,11,0,1,5.6728268309
42,15,0,1,6.970568104
40,5,0,1,6.6009582478
33,7,0,0,5.5249828884
37,5,0,1,6.5763175907
43,11,0,1,9.7905544148
48,20,0,1,5.4127310062
66,0,0,1,15.504449008
44,9,0,1,13.336071184
46,6,0,1,5.5222450376
42,10,0,1,7.0965092402
43,9,0,1,5.1608487337
44,9,1,1,9.0951403149
40,12,0,1,6.4558521561
45,5,0,0,8.1889117043
49,12,1,0,11.430527036
39,9,0,1,7.7782340862
43,12,0,1,6.2751540041
47,0,0,1,18.154688569
40,3,0,1,5.8535249829
44,8,0,1,6.2833675565
45,10,0,0,7.627652293
51,12,0,1,24.249144422
51,13,0,1,7.4798083504
44,5,0,1,6.1492128679
51,0,0,0,14.606433949
45,0,0,0,18.934976044
48,0,0,1,15.430527036
49,3,0,1,6.4777549624
46,13,1,1,7.5564681725
47,11,0,1,5.6563997262
47,11,0,1,8.4024640657
45,19,0,1,6.3326488706
45,0,0,1,17.054072553
46,9,0,0,6.5133470226
41,16,0,1,6.4668035592
41,11,0,1,14.236824093
44,0,1,1,18.877481177
44,0,0,0,12.479123888
46,12,0,1,7.9425051335
45,0,0,1,18.291581109
44,8,0,1,6.4366872005
44,13,0,1,5.9137577002
38,10,0,1,13.248459959
38,0,0,0,18.529774127
36,6,0,1,6.0752908966
35,4,0,1,7.961670089
36,6,0,1,5.916495551
75,0,1,1,15.624914442
47,11,1,1,6.2614647502
47,5,0,0,6.0561259411
50,16,0,1,7.227926078
50,12,0,0,10.485968515
65,8,0,0,6.7460643395
46,5,0,1,7.7481177276
45,8,0,1,5.363449692
45,14,0,1,8.4298425736
44,6,0,1,8.1834360027
42,15,0,1,16.093086927
47,7,0,1,16.454483231
42,7,0,1,5.659137577
47,0,0,1,9.8754277892
44,11,0,0,10.004106776
36,11,0,1,7.7289527721
41,8,1,1,7.0965092402
38,8,0,1,7.5865845311
45,11,0,1,8.2984257358
40,15,0,1,5.9657768652
42,14,0,1,6.288843258
37,3,0,1,6.5790554415
35,4,0,1,7.6824093087
40,14,0,1,6.1273100616
39,14,0,0,6.0013689254000004
