Age_client,Age_car,Driver2,Payment_annual,Client_seniority,Retention
70,12,0,0,6.5817932923,0
73,11,0,1,5.7796030116,1
73,0,0,1,18.721423682,1
75,6,0,1,23.780971937,1
75,0,0,0,16.106776181,1
71,8,0,1,9.9739904175,1
77,14,0,0,21.201916496,1
71,11,0,1,6.3271731691,1
77,22,0,1,20.832306639,1
73,11,0,1,8.0136892539,1
80,13,0,1,7.4004106776,0
78,9,0,1,7.8028747433,1
81,0,0,1,15.504449008,1
74,0,0,1,12.251882272,1
72,9,0,1,5.4839151266,1
72,0,1,0,16.465434634,1
69,0,0,1,15.704312115,0
71,19,0,1,17.333333333,1
69,5,0,1,20.449007529,1
71,0,0,1,17.716632444,1
70,0,1,1,15.156741958,1
71,2,0,1,15.923340178,1
69,0,0,1,13.722108145,0
70,0,0,1,12.281998631,1
67,3,0,1,6.264202601,0
69,0,0,1,17.49486653,1
68,9,0,0,7.9014373717,1
65,9,0,1,10.491444216,0
71,11,0,1,7.8685831622,1
75,14,0,0,5.3826146475,0
51,16,0,1,21.300479124,1
74,2,1,0,10.64476386,1
64,5,0,0,9.1006160164,0
70,6,0,1,17.708418891,1
69,13,0,1,19.622176591,1
68,10,0,0,10.116358658,1
71,16,0,1,5.4291581108999996,1
67,22,0,1,6.4668035592,1
66,10,0,0,5.711156742,0
66,23,0,1,5.8316221766,1
61,15,0,1,9.7193702943,0
64,0,0,1,12.83504449,1
75,8,0,1,7.8384668036,0
66,8,0,1,12.240930869,1
64,12,0,1,15.252566735,1
69,9,0,1,8.0848733744,1
69,15,0,0,9.5523613963,1
70,8,0,1,16.577686516,0
69,22,1,1,20.930869268,1
68,0,0,1,6.9377138946,1
70,14,0,1,12.722792608,1
71,8,0,1,13.396303901,1
68,15,1,1,16.490075291,1
72,4,0,1,6.5927446954,1
67,0,0,0,16.635181383,1
68,10,0,0,11.039014374,1
68,25,0,1,7.0636550308,1
67,0,0,1,11.397672827,1
65,5,0,1,17.084188912,1
68,13,0,1,32.117727584,1
63,9,1,0,7.8384668036,0
68,18,0,1,7.5509924709,1
65,8,0,0,9.067761807,1
61,12,0,1,7.7754962355,0
67,6,0,0,7.4825462012,0
67,13,0,1,11.553730322,1
66,18,0,1,15.006160164,1
69,11,0,1,5.6290212183,1
62,6,1,0,7.6358658453,0
67,7,0,1,5.3086926762,1
66,20,0,1,5.6673511294,0
68,9,0,1,8.076659822,1
66,10,0,0,7.9342915811,1
65,6,0,1,5.0787132101,1
62,8,0,1,6.4449007529,1
90,17,0,1,15.178644764,1
66,10,0,0,8.7227926078,1
66,11,0,1,6.0698151951,1
61,0,0,1,20.791238877,0
60,0,0,1,8.514715948,0
75,0,0,1,19.545516769,1
62,21,0,0,8.1232032854,0
61,0,0,1,13.957563313,1
61,9,0,1,6.3819301848,1
60,9,0,1,6.6529774127,0
60,7,1,0,8.0273785079,1
64,10,0,0,16.008213552,1
60,13,0,1,5.0951403149,0
61,5,1,1,7.4223134839,1
61,17,0,1,7.8521560575,1
62,13,0,0,7.8658453114,1
68,9,0,0,7.5099247091,1
59,4,0,1,7.4332648871,0
59,5,0,0,7.8412046543,0
59,11,1,1,9.9329226557,1
63,0,0,0,9.9438740589,1
62,1,0,0,8.3148528405,1
64,12,0,1,25.11156742,1
57,3,0,0,6.4859685147,0
63,7,1,1,19.394934976,1
58,8,0,0,14.50513347,0
63,9,0,0,14.833675565,1
59,9,0,1,11.438740589,1
59,4,0,0,6.4421629021,0
58,0,0,0,12.462696783,1
64,11,0,0,10.447638604,1
63,4,0,1,6.0479123888,1
62,0,0,0,15.058179329,1
59,0,0,0,10.776180698,1
62,11,0,1,15.890485969,1
58,11,0,1,7.4770704997,0
61,15,1,1,6.2532511978,1
58,0,0,1,9.7549623546,1
63,2,0,0,6.3244353183,1
60,0,0,0,10.81724846,1
58,8,0,1,23.707049966,0
64,10,1,1,8.4544832307,1
61,2,0,0,19.712525667,1
57,0,0,0,11.238877481,0
61,11,0,1,6.2313483915,1
57,6,0,0,8.038329911,0
58,6,1,1,5.8617385352,0
62,13,0,0,11.247091034,1
59,13,0,1,21.327857632,1
56,5,0,1,9.0266940452,0
62,10,0,1,8.2409308693,1
61,0,0,1,18.491444216,1
58,0,1,1,11.23340178,0
58,0,1,1,15.742642026,0
60,0,0,0,18.439425051,1
56,0,0,1,23.679671458,0
58,12,0,1,7.5099247091,0
61,16,0,1,11.737166324,1
57,12,1,1,8.8377823409,1
57,5,1,0,7.6605065024,0
57,0,0,0,16.010951403,1
55,4,1,1,6.8665297741,0
56,14,1,1,7.2607802875,1
46,0,0,0,12.769336071,0
56,16,0,0,7.8001368925,0
58,13,1,0,6.8199863107,0
58,7,1,1,5.6180698152,1
57,12,0,1,8.5804243669,1
54,17,0,1,12.27652293,0
62,25,0,1,24.432580424,1
59,10,0,0,5.8699520876,1
55,6,0,1,8.6762491444,0
54,12,0,1,6.0670773443,0
59,14,0,1,8.3039014374,1
34,15,0,1,8.1095140315,1
54,9,0,0,6.9212867899,0
58,7,1,1,6.3271731691,0
59,9,1,0,7.2498288843,1
56,4,0,1,5.6509240246,1
55,8,0,1,7.2005475702,1
53,4,0,0,7.1950718686,0
55,6,0,1,8.681724846,1
59,7,0,1,19.745379877,1
57,12,0,1,8.9144421629,1
55,10,1,0,6.4996577687,1
58,0,1,1,16.944558522,1
56,16,0,1,7.0800821355,1
55,3,0,0,17.637234771,1
56,9,0,1,7.022587269,1
58,15,0,0,13.245722108,1
57,12,0,1,22.428473648,1
57,8,0,1,7.4140999316,1
56,9,0,1,6.3874058864,1
54,9,0,1,11.214236824,0
52,10,0,1,8.1724845996,1
58,17,1,1,6.5023956194,1
55,10,0,1,22.841889117,1
53,7,0,1,8.334017796,0
54,14,0,1,8.3586584531,0
54,7,0,1,7.5318275154,1
56,9,0,1,9.1909650924,1
57,9,1,1,8.1478439425,1
52,8,0,1,7.8822724162,0
53,8,0,1,12.55578371,1
55,13,0,1,12.991101985,1
55,9,1,1,9.2813141684,1
51,0,0,1,19.660506502,0
53,4,0,1,6.3216974675,1
56,0,1,1,12.876112252,1
52,8,0,0,11.345653662,1
52,5,0,1,8.4517453799,0
56,8,0,1,5.5633127995,1
56,9,0,0,7.9425051335,1
53,6,0,1,8.4380561259,1
53,5,1,0,9.1197809719,1
57,14,0,1,25.00752909,1
53,3,0,0,17.256673511,1
56,10,0,1,8.1834360027,1
53,9,0,1,7.7837097878,1
56,13,0,1,6.1081451061,1
55,11,1,0,6.4202600958,1
51,0,0,0,15.778234086,0
56,7,0,1,6.0533880903,1
51,22,0,1,24.843258042,1
53,4,0,1,5.1143052704,1
53,9,0,1,6.5023956194,1
55,12,0,1,10.850102669,1
55,0,1,1,16.249144422,1
52,7,0,1,5.711156742,0
55,8,0,1,8.3230663929,1
51,11,1,0,6.8117727584,0
50,0,1,0,15.846680356,0
50,5,0,1,5.7850787132,1
51,11,0,0,6.0342231348,1
54,9,0,1,15.457905544,1
52,13,1,1,7.3401779603,1
52,0,0,0,19.348391513,0
55,13,1,1,16.594113621,1
52,21,0,0,8.1697467488,0
56,0,0,0,18.034223135,1
49,10,0,1,7.1293634497,1
50,5,1,0,7.9123887748,1
49,6,1,1,6.841889117,0
72,12,0,1,19.069130732,1
49,7,0,0,5.5386721424,0
55,14,1,1,5.1608487337,1
53,6,1,0,6.0396988364,0
52,10,0,1,21.234770705,1
54,11,0,1,9.3004791239,1
54,8,0,1,6.1656399726,1
51,0,0,0,16.851471595,1
51,0,0,1,17.207392197,1
51,9,0,0,10.825462012,0
49,4,0,1,7.0006844627,1
50,8,1,0,7.7453798768,0
51,8,0,1,5.6399726215,1
54,3,0,0,6.4585900068,1
49,12,0,1,15.06091718,1
52,7,0,1,6.803559206,1
53,14,0,0,16.955509925,1
53,10,0,1,5.5906913073,1
51,8,0,0,17.330595483,1
55,10,1,1,8.3203285421,0
53,12,0,1,7.1868583162,1
51,0,0,1,16.45174538,0
54,12,1,1,7.6714579055,1
47,8,0,0,5.6755646817,0
54,7,0,1,5.5468856947,1
54,14,0,1,5.144421629,1
55,0,0,1,18.836413415,1
47,12,0,0,16.375085558,0
53,8,0,1,7.4551676934,1
54,11,0,0,6.8583162218,1
53,17,0,1,12.344969199,1
54,12,0,1,10.373716632,1
52,0,0,1,13.987679671,1
52,6,0,1,5.440109514,0
48,6,0,0,11.649555099,0
51,3,1,1,5.8918548939,1
51,12,0,0,8.6105407255,1
48,18,0,1,6.6064339493,1
53,15,1,1,20.933607118,1
48,7,0,0,5.6016427105,0
49,7,0,0,10.603696099,0
51,10,0,1,17.689253936,1
47,7,1,1,7.3620807666,0
48,21,0,1,6.6967830253,0
48,3,0,1,5.582477755,0
47,9,0,1,5.6947296372,1
47,7,0,0,11.047227926,0
46,4,0,1,6.5927446954,0
48,7,0,1,10.754277892,0
47,0,0,1,13.051334702,0
47,3,0,0,11.898699521,1
51,11,1,1,7.5126625599,1
50,9,0,0,8.0465434634,1
49,15,1,1,8.1505817933,1
48,6,0,0,6.2614647502,1
50,9,0,0,8.0684462697,1
50,8,0,1,7.8521560575,0
49,7,0,0,6.5489390828,1
52,1,0,1,20.235455168,1
51,10,0,0,10.080766598,1
45,4,0,0,7.0116358658,0
51,11,0,1,7.3210130048,1
47,4,0,0,7.3976728268,1
50,13,0,1,5.5030800821,1
50,12,0,0,10.236824093,1
48,10,0,0,10.603696099,1
46,4,0,0,5.8918548939,0
50,12,0,0,9.6016427105,1
46,6,1,1,5.5852156057,0
48,0,0,1,17.325119781,1
47,15,0,1,7.3401779603,1
66,11,0,1,7.871321013,1
45,14,0,0,7.4934976044,0
49,12,0,1,11.58384668,1
44,1,0,0,8.1341546886,0
45,13,0,0,6.1848049281,1
44,0,0,0,12.947296372,0
46,8,0,1,5.620807666,0
50,18,0,1,6.2669404517,1
43,0,0,0,19.885010267,0
47,12,0,0,5.4674880219,1
45,8,0,1,6.7378507871,1
46,10,0,1,7.4223134839,1
43,8,0,0,10.527036277,1
44,6,0,1,5.234770705,1
42,12,0,0,7.8685831622,1
48,0,0,1,15.917864476,1
46,13,0,1,7.537303217,1
48,9,0,1,17.77412731,0
46,10,0,1,6.2340862423,1
43,6,0,0,5.4428473648,0
43,5,0,0,8.038329911,1
45,7,0,1,5.8425735797,1
47,12,0,1,6.5407255305,1
47,1,0,0,10.672142368,1
45,9,0,0,7.0855578371,1
41,6,0,0,5.0622861054,0
45,14,0,1,7.1868583162,1
42,4,0,0,6.2450376454,1
44,8,0,0,6.6201232033,1
27,4,0,1,6.0095824778,0
43,12,0,0,7.8056125941,1
45,7,0,0,14.789869952,1
44,10,0,1,17.188227242,1
43,0,0,0,14.472279261,1
40,0,0,1,10.047912389,0
42,3,0,0,5.3169062286,0
40,21,0,1,7.7973990418,0
41,5,0,0,7.189596167,0
68,12,0,0,8.2245037645,1
45,11,0,0,15.537303217,1
43,11,0,1,7.5071868583,1
42,10,0,1,7.6249144422,0
42,11,1,0,9.2539356605,1
43,10,0,1,6.160164271,1
45,12,0,1,6.2669404517,1
41,14,0,1,5.4811772758,1
43,7,0,0,5.8726899384,1
42,15,0,1,7.4004106776,1
37,5,0,1,5.7522245038,0
42,9,0,1,7.9041752225,1
36,6,1,1,7.3511293634,0
85,0,0,1,21.11430527,1
81,0,0,1,17.593429158,1
77,5,0,0,6.0396988364,1
76,0,0,0,19.668720055,1
77,10,0,1,25.776865161,1
79,0,0,1,15.608487337,1
77,0,0,1,20.128678987,1
79,0,0,1,15.904175222,1
80,23,0,0,5.6892539357,1
85,7,0,1,7.5920602327,1
79,14,0,0,6.6228610541,1
81,0,0,1,16.197125257,0
70,0,0,1,16.739219713,1
75,16,0,1,5.0212183436,1
85,8,0,1,7.3018480493,1
74,13,0,1,11.515400411,1
79,0,0,0,9.4209445585,1
76,0,0,1,9.5496235455,1
73,0,0,1,15.737166324,1
72,9,0,0,6.2833675565,1
78,0,0,1,14.245037645,1
76,11,0,0,9.453798768,1
78,8,0,1,6.8610540726,1
72,13,0,1,19.58110883,1
70,0,0,1,14.685831622,1
70,7,0,1,8.5092402464,1
75,18,0,1,17.943874059,1
71,12,0,1,14.702258727,1
74,0,0,1,20.539356605,1
70,0,0,1,12.325804244,1
76,11,0,1,15.934291581,1
76,13,0,1,11.37303217,1
72,0,0,1,22.187542779,0
69,8,0,1,9.5249828884,1
74,19,0,1,22.976043806,0
65,0,0,1,9.3305954825,0
65,0,0,1,9.4099931554,0
77,0,0,1,17.716632444,1
73,7,0,1,5.9192334018,1
79,0,0,1,15.79192334,0
72,0,0,1,19.16495551,1
71,15,0,1,22.948665298,1
71,13,0,1,5.7960301164,1
67,4,0,0,6.6392881588,1
67,0,1,0,13.021218344,0
71,10,0,1,9.9630390144,1
68,0,1,1,18.899383984,1
68,5,0,1,5.3607118412,1
67,0,0,1,18.617385352,1
70,16,0,0,5.9247091034,1
74,14,0,1,5.826146475,1
72,0,0,1,27.441478439,1
68,16,0,0,5.7577002053,1
69,19,0,1,5.5906913073,1
67,10,1,1,16.465434634,1
70,0,0,1,16.739219713,1
65,0,0,1,10.455852156,1
69,0,1,0,9.4236824093,1
67,4,0,1,6.598220397,1
66,13,0,1,10.685831622,1
66,3,0,1,6.0725530459,1
70,0,0,1,15.345653662,1
65,6,0,0,5.0978781656,1
66,11,0,0,9.8343600274,1
60,3,0,0,10.847364819,0
64,7,0,1,9.8343600274,1
63,0,0,1,15.493497604,1
60,5,0,1,8.758384668,0
67,0,0,0,15.737166324,1
65,21,0,1,6.5325119781,1
61,7,0,1,7.627652293,1
65,0,0,0,12.090349076,1
61,0,0,1,10.343600274,1
64,21,0,1,19.436002738,1
62,6,0,0,7.4962354552,1
66,10,0,1,6.2012320329,0
63,16,0,1,9.9575633128,1
64,9,0,1,7.6303901437,1
63,11,0,1,5.0787132101,1
63,0,0,1,15.942505133,1
58,15,0,1,7.7891854894,0
59,7,1,0,7.318275154,1
62,7,0,0,12.147843943,1
32,17,0,0,6.0150581793,1
57,4,0,0,7.7837097878,0
62,10,0,1,6.4284736482,1
59,8,1,0,5.0814510609,1
58,10,0,0,9.6728268309,1
60,11,0,1,10.32991102,1
57,9,0,0,11.099247091,1
55,6,0,0,5.2922655715,0
60,18,0,1,8.1779603012,1
60,13,1,1,7.3401779603,1
60,17,0,0,16.542094456,1
56,0,0,0,9.0376454483,0
56,15,0,1,17.242984257,1
59,11,0,1,7.7453798768,1
59,10,0,1,6.1026694045,1
54,9,0,0,7.5318275154,0
59,15,0,1,9.4072553046,1
56,18,0,1,7.4360027379,0
53,0,1,1,22.447638604,0
74,0,0,1,9.3305954825,1
54,7,0,1,8.1040383299,1
58,12,0,1,9.273100616,1
51,3,1,1,10.997946612,0
55,8,0,1,7.9507186858,1
51,0,0,1,8.9171800137,0
54,15,0,1,10.617385352,1
50,2,0,1,5.5195071869,0
49,11,0,1,8.7885010267,0
64,6,0,1,5.6098562628,1
53,13,0,1,7.5345653662,1
50,7,1,1,19.252566735,1
54,0,0,1,22.422997947,1
54,11,0,1,9.4455852156,1
53,11,0,0,9.2156057495,1
53,10,0,1,10.535249829,0
49,9,0,1,10.327173169,1
48,0,0,0,17.453798768,0
53,17,0,1,15.331964408,1
47,18,1,1,5.2183436003,0
48,7,0,0,8.0465434634,0
52,16,1,1,5.1772758385,1
53,8,1,1,21.347022587,1
48,9,0,1,7.1293634497,0
48,10,0,0,6.855578371,0
48,2,1,0,6.1492128679,0
50,0,0,1,17.152635181,1
47,5,0,1,6.212183436,1
49,13,0,1,11.534565366,0
48,5,0,1,5.4565366188,1
46,8,0,1,7.4195756331,1
53,8,0,1,8.8021902806,1
43,5,0,0,8.5722108145,0
47,7,0,1,6.4668035592,1
48,26,0,1,26.757015743,1
47,11,0,1,9.7549623546,1
54,15,0,0,10.633812457,1
47,7,0,1,16.386036961,1
47,7,0,0,17.782340862,1
42,0,0,0,16.134154689,0
44,7,0,0,9.0266940452,1
48,16,0,1,24.914442163,1
48,6,0,1,7.780971937,1
45,0,0,1,9.4729637235,1
46,14,0,1,12.213552361,1
46,15,0,1,7.8658453114,1
47,12,0,1,21.678302533,1
43,10,0,1,5.0814510609,1
46,11,0,1,6.1984941821,1
46,8,0,1,8.4490075291,1
44,0,0,1,12.396988364,1
42,8,0,1,6.1875427789,0
49,14,0,1,10.924024641,1
45,6,1,1,16.062970568,1
44,9,0,1,14.926762491,1
45,12,0,1,11.863107461,0
43,9,1,1,9.6810403833,1
39,2,0,0,7.8767967146,0
45,18,0,1,10.045174538,1
66,15,0,1,6.7460643395,1
39,9,0,0,12.59137577,1
45,0,0,1,13.990417522,0
43,9,0,1,10.652977413,1
45,9,0,1,7.7097878166,1
44,11,0,1,19.545516769,1
43,21,0,1,5.7248459959,1
44,0,0,1,8.7364818617,1
43,0,0,0,8.7008898015,1
43,12,0,0,5.839835729,1
39,10,0,1,7.8138261465,0
43,6,0,0,11.427789185,1
43,14,0,1,7.9534565366,1
44,9,0,0,17.629021218,1
44,10,0,1,7.3374401095,1
40,9,0,1,7.227926078,1
42,14,0,1,6.5489390828,1
42,15,0,0,8.4325804244,1
43,9,0,0,13.28678987,1
41,13,0,1,20.435318275,1
43,7,0,1,6.0232717317,1
43,12,0,1,25.642710472,1
38,10,1,0,8.0657084189,1
38,12,0,1,5.3552361396,1
41,13,1,0,11.611225188,1
37,0,0,1,11.468856947,0
36,0,1,1,18.031485284,1
36,4,0,0,7.6878850103,0
40,18,0,1,5.9739904175,1
35,0,0,1,14.510609172,0
40,9,0,1,7.7207392197,1
34,11,0,1,7.8685831622,0
42,15,0,0,6.4147843943,1
41,14,0,0,12.569472964,1
33,13,0,1,7.2032854209,1
33,6,0,0,17.659137577,1
35,10,0,1,7.1266255989,1
31,9,0,1,6.8911704312,0
32,6,0,0,13.87816564,1
34,14,0,1,5.6399726215,0
30,13,0,1,5.5441478439,1
69,13,1,1,5.6563997262,1
53,15,0,0,6.855578371,1
41,5,0,0,7.8822724162,1
60,0,0,1,13.760438056,0
52,10,0,0,6.1656399726,1
85,0,1,1,16.191649555,1
82,0,0,1,10.43394935,1
77,8,0,0,6.5845311431,1
83,13,0,1,7.8439425051,1
82,0,0,0,11.167693361,1
84,19,1,1,19.504449008,1
78,7,0,1,5.9603011636,0
79,9,0,1,7.9315537303,1
79,19,0,0,6.1984941821,1
80,16,0,0,6.2067077344,1
73,0,0,1,12.914442163,1
79,15,0,1,6.9815195072,1
73,12,0,1,7.7563312799,0
75,0,0,1,10.373716632,1
75,8,0,1,10.631074606,1
83,0,0,0,31.726214921,0
74,9,0,1,7.0308008214,0
78,17,0,1,6.9267624914,0
72,9,0,1,6.1409993155,0
83,26,0,1,5.9192334018,1
73,17,0,0,7.2854209446,1
79,16,0,1,12.670773443,1
77,7,0,1,7.5865845311,1
49,5,1,0,7.1074606434,0
72,20,0,1,7.9780971937,1
78,11,0,0,5.8316221766,1
78,0,0,1,13.765913758,1
77,20,0,1,6.5434633812,1
75,0,0,1,13.338809035,1
82,0,0,1,16.720054757,1
72,0,0,1,22.598220397,1
71,16,0,1,7.7453798768,1
78,0,0,0,21.59890486,1
69,3,0,1,6.0780287474,1
80,8,0,1,7.5208761123,1
69,8,0,0,19.091033539,1
72,0,0,0,16.843258042,1
85,0,0,1,42.444900753,1
66,8,1,0,6.7460643395,1
68,0,0,1,17.557837098,1
74,0,0,1,14.99247091,1
71,9,0,1,7.6824093087,1
66,0,0,1,19.110198494,1
69,24,0,1,5.5879534565,1
72,9,0,1,6.4503764545,1
73,0,0,1,16.599589322,1
70,0,0,1,9.4702258727,0
76,13,0,1,7.7700205339,1
69,8,0,0,5.8918548939,1
69,12,0,1,15.926078029,1
41,11,0,1,8.0027378508000009,1
66,12,0,1,6.12183436,1
66,0,0,1,23.175906913,0
69,17,0,1,5.7659137577,0
66,12,0,1,6.5379876797,1
66,0,0,0,18.841889117,1
64,11,0,1,6.1108829569,0
67,15,0,0,7.8056125941,1
67,12,0,0,15.085557837,1
67,16,0,1,5.4976043806,0
62,0,0,1,8.5859000684,0
62,8,0,1,7.8275154004,1
62,5,0,0,7.1567419576,0
67,9,0,1,17.448323066,1
67,15,0,1,9.8507871321,1
66,0,0,1,17.678302533,1
62,11,1,0,7.7535934292,0
61,13,0,1,7.0335386721,1
61,6,1,1,9.8097193703,0
65,12,0,1,8.0355920602,1
61,11,0,1,6.4887063655,1
65,10,0,1,8.9472963723,1
60,12,0,1,7.8165639973,1
67,3,0,1,6.4394250513,0
62,0,0,1,22.926762491,1
61,6,0,0,14.620123203,1
61,7,0,1,14.184804928,0
63,6,0,1,10.083504449,1
61,10,1,0,7.9206023272,1
58,7,0,1,7.8603696099,0
61,7,0,1,7.7207392197,1
59,8,0,0,5.3990417522,1
63,11,0,1,7.7782340862,1
61,11,0,1,5.5961670089,1
62,11,1,1,5.4784394251,1
60,12,1,1,6.6064339493,1
60,14,0,0,7.7782340862,1
59,12,1,1,7.8959616701,1
57,10,0,1,7.7508555784,0
62,8,0,0,5.0978781656,1
63,7,0,1,5.7522245038,1
61,12,0,1,6.6666666667,1
58,8,0,1,6.9733059548,1
66,12,0,1,7.1567419576,1
58,6,1,1,9.7768651608,0
56,12,0,1,6.7214236824,0
56,21,1,0,5.8316221766,0
56,7,0,1,7.832991102,1
57,10,1,1,5.5852156057,1
56,9,0,1,9.9274469541,0
57,14,1,1,8.205338809,1
57,7,0,1,8.1232032854,0
60,0,0,1,23.080082136,1
55,0,0,0,13.185489391,0
55,6,0,1,7.4825462012,0
59,9,0,1,10.773442847,1
55,0,0,1,9.8370978782,0
58,0,0,1,13.338809035,1
55,7,1,0,8.1232032854,0
59,11,0,1,8.0684462697,1
58,15,0,1,6.5023956194,1
59,19,0,1,17.11430527,1
56,12,0,1,8.0301163587,0
58,7,0,1,8.5749486653,0
56,7,0,1,5.9603011636,1
59,9,0,0,7.8767967146,1
56,0,0,1,9.7221081451,1
55,19,0,1,5.3442847365,1
54,6,0,1,7.5154004107,0
55,14,1,1,7.7399041752,1
59,17,0,0,7.2087611225,1
56,6,1,0,7.9507186858,1
57,10,0,1,8.0465434634,0
54,0,0,1,10.045174538,0
58,17,0,1,15.425051335,1
55,18,0,1,5.8863791923,1
60,11,0,1,6.9295003422,1
56,11,0,1,6.0396988364,1
53,9,0,0,6.8774811773,1
58,9,0,1,7.6769336071,1
52,4,1,1,7.9206023272,0
53,4,1,1,11.104722793,1
56,8,0,1,6.841889117,1
57,1,0,1,18.422997947,0
56,6,1,1,8.9883641342,0
52,3,1,1,5.864476386,1
52,19,0,1,7.9041752225,0
54,8,0,1,7.6440793977,1
53,19,0,1,5.6372347707,1
52,19,0,1,7.1375770021,1
56,12,0,1,6.9979466119,1
55,0,0,1,10.485968515,1
56,10,1,0,8.0328542094,1
58,15,0,1,9.3607118412,1
53,21,1,0,8.1697467488,0
52,11,0,0,6.4969199179,0
56,11,0,1,5.3935660507,1
53,18,1,0,6.9760438056,1
52,12,1,1,6.4065708419,1
51,5,1,0,8.3039014374,1
54,14,0,0,7.6221765914,1
50,0,1,0,9.0431211499,1
53,10,0,1,7.1375770021,1
51,9,0,0,8.3175906913,1
55,6,0,0,7.1731690623,1
73,0,0,1,22.959616701,1
53,13,0,0,8.3969883641,1
49,6,0,1,7.5701574264,1
51,11,0,1,7.6824093087,1
53,0,0,1,16.539356605,1
48,11,0,0,6.431211499,0
52,7,0,0,5.993155373,1
52,4,0,1,5.6125941136,1
53,7,0,0,5.9575633128,1
53,7,0,1,6.9075975359,1
53,12,0,1,6.8090349076,1
52,11,1,0,5.6837782341,0
49,0,0,1,18.245037645,1
48,5,1,0,8.1834360027,0
48,16,0,0,6.1957563313,1
51,8,0,1,6.1245722108,1
49,10,0,1,7.4195756331,1
53,7,0,1,5.9986310746,1
47,15,0,1,5.6372347707,0
53,15,0,1,6.1902806297,1
52,17,0,0,8.3121149897,1
55,17,0,0,8.4161533196,1
54,11,1,1,5.7166324435,1
45,10,0,1,7.7289527721,0
50,8,1,1,5.6317590691,1
44,7,0,0,6.0780287474,0
48,15,0,0,8.3394934976,1
50,14,0,1,8.1259411362,1
52,0,0,0,10.004106776,0
45,6,0,1,6.9897330595,0
46,12,0,1,7.5509924709,1
45,8,1,1,7.8631074606,1
49,8,0,1,7.1457905544,1
50,7,0,1,5.234770705,1
45,15,0,1,7.8138261465,0
44,5,0,1,5.7987679671,1
48,0,0,1,9.8206707734,1
46,12,0,1,7.2251882272,1
49,3,1,1,5.1690622861,1
48,0,0,1,17.201916496,1
49,9,0,0,7.7453798768,1
49,14,0,1,7.9972621492,1
43,12,0,0,8.2409308693,0
46,8,0,1,8.5338809035,1
48,13,0,1,7.4633812457,0
41,16,0,1,6.1711156742,0
44,0,0,1,7.9370294319,1
44,9,0,0,5.311430527,1
44,7,0,0,8.2135523614,1
45,3,0,1,5.311430527,1
42,11,0,1,6.7159479808,0
42,9,0,1,11.726214921,1
45,17,0,0,6.0342231348,1
44,11,0,1,7.5865845311,1
45,16,0,1,8.0164271047,1
42,10,0,0,5.9192334018,1
47,18,1,1,17.360711841,1
84,0,0,1,20.829568789,1
85,9,0,1,6.8856947296,1
49,0,1,1,20.5229295,1
76,0,0,1,17.45927447,0
84,0,0,1,16.843258042,1
85,2,0,1,21.524982888,1
75,21,0,1,8.4544832307,0
75,0,0,0,13.629021218,0
76,0,0,1,10.57357974,1
85,0,0,0,16.030116359,1
81,16,0,1,7.0855578371,1
64,22,0,1,21.136208077,0
74,9,0,1,8.4216290212,0
81,0,0,1,9.7741273101,1
85,0,0,1,22.600958248,1
81,0,0,1,12.498288843,1
83,0,0,1,16.375085558,1
85,14,0,1,9.9904175222,1
72,0,0,1,18.997946612,0
80,0,0,0,9.8124572211,1
78,0,0,1,13.84257358,1
78,9,0,1,10.770704997,1
84,9,0,1,7.241615332,1
82,13,0,1,5.954825462,1
80,0,0,0,8.5284052019,1
73,15,1,1,10.726899384,0
84,0,0,1,22.234086242,1
85,0,0,1,22.869267625,1
85,11,0,1,7.227926078,0
85,12,0,1,10.214921287,1
78,6,0,1,17.333333333,0
76,0,0,1,10.92128679,1
64,15,0,1,8.0301163587,0
72,6,0,1,5.6125941136,1
82,17,0,1,8.4161533196,1
73,6,0,1,19.775496235,1
72,11,0,0,14.05338809,1
76,12,0,1,10.201232033,1
74,9,0,1,7.6878850103,1
72,7,0,0,6.8501026694,1
72,0,0,1,15.041752225,1
73,0,0,0,8.5119780972,0
77,0,1,1,5.0102669405,1
82,14,0,1,5.8507871321,1
75,0,0,1,13.990417522,1
72,12,0,0,7.8275154004,1
69,15,1,0,6.1519507187,0
71,0,0,1,15.8275154,0
70,0,0,1,19.685147159,0
68,9,0,1,7.6331279945,0
75,5,0,1,8.3449691992,1
68,12,0,0,15.923340178,0
72,0,0,0,19.775496235,1
74,0,0,1,16.969199179,1
66,10,0,1,6.8473648186,0
67,0,0,1,11.175906913,1
67,8,0,1,5.8370978782,0
72,8,0,1,5.8151950719,1
85,18,0,1,5.4784394251,1
78,0,0,1,19.997262149,1
72,18,0,0,7.0746064339,1
72,0,1,1,21.423682409,1
66,0,0,0,17.916495551,0
65,0,0,1,8.7063655031,0
71,9,0,1,6.4804928131,1
70,11,0,1,9.1471594798,1
70,11,0,1,7.6605065024,1
66,18,0,1,5.4866529774,1
71,17,0,1,7.4688569473,1
65,0,1,0,10.71321013,0
69,9,0,1,5.6892539357,1
64,16,0,0,12.550308008,1
64,12,0,0,6.0396988364,0
57,10,0,1,5.3305954825,1
63,10,0,1,8.7446954141,0
63,6,0,1,9.7166324435,0
61,4,1,0,9.3579739904,0
63,9,0,0,6.0807665982,0
63,8,0,0,11.241615332,0
67,17,0,1,5.0759753593,1
61,8,0,1,5.659137577,0
64,0,0,1,18.746064339,0
67,0,0,1,13.229295003,1
